"filename"	"date"	"time"	"DOY"	"daytime"	"file_records"	"used_records"	"Tau"	"qc_Tau"	"rand_err_Tau"	"H"	"qc_H"	"rand_err_H"	"LE"	"qc_LE"	"rand_err_LE"	"co2_flux"	"qc_co2_flux"	"rand_err_co2_flux"	"h2o_flux"	"qc_h2o_flux"	"rand_err_h2o_flux"	"H_strg"	"LE_strg"	"co2_strg"	"h2o_strg"	"co2_v.adv"	"h2o_v.adv"	"co2_molar_density"	"co2_mole_fraction"	"co2_mixing_ratio"	"co2_time_lag"	"co2_def_timelag"	"h2o_molar_density"	"h2o_mole_fraction"	"h2o_mixing_ratio"	"h2o_time_lag"	"h2o_def_timelag"	"sonic_temperature"	"air_temperature"	"air_pressure"	"air_density"	"air_heat_capacity"	"air_molar_volume"	"ET"	"water_vapor_density"	"e"	"es"	"specific_humidity"	"RH"	"VPD"	"Tdew"	"u_unrot"	"v_unrot"	"w_unrot"	"u_rot"	"v_rot"	"w_rot"	"wind_speed"	"max_wind_speed"	"wind_dir"	"yaw"	"pitch"	"ustar"	"TKE"	"L"	"z-d/L"	"bowen_ratio"	"tstar"	"model"	"x_peak"	"x_offset"	"x_10"	"x_30"	"x_50"	"x_70"	"x_90"	"un_Tau"	"Tau_scf"	"un_H"	"H_scf"	"un_LE"	"LE_scf"	"un_co2_flux"	"co2_scf"	"un_h2o_flux"	"h2o_scf"	"spikes_hf"	"amplitude_resolution_hf"	"drop_out_hf"	"absolute_limits_hf"	"skewness_kurtosis_hf"	"skewness_kurtosis_sf"	"discontinuities_hf"	"discontinuities_sf"	"timelag_hf"	"timelag_sf"	"attack_angle_hf"	"non_steady_wind_hf"	"u_spikes"	"v_spikes"	"w_spikes"	"ts_spikes"	"co2_spikes"	"h2o_spikes"	"u_var"	"v_var"	"w_var"	"ts_var"	"co2_var"	"h2o_var"	"w.ts_cov"	"w.co2_cov"	"w.h2o_cov"	"Ta"	"Rh"	"Ts"	"Pa"	"SWin"	"SWout"	"LWin"	"LWout"	"PPFD"	"Rg"	"SMC"	"SHF"	"co2_molar_density_ORG"	"co2_mole_fraction_ORG"	"co2_mixing_ratio_ORG"	"h2o_molar_density_Li7500_ORG"	"h2o_mole_fraction_Li7500_ORG"	"h2o_mixing_ratio_Li7500_ORG"	"h2o_molar_density_Li7500"	"h2o_mole_fraction_Li7500"	"h2o_mixing_ratio_Li7500"	"qc_wind_dir"	"qc_ustar"	"qc_co2_flux_composite"	"qc_h2o_flux_composite"	"qc_co2_molar_density_composite"	"qc_co2_mixing_ratio_composite"	"qc_h2o_molar_density_composite"	"qc_h2o_molar_density_Li7500_composite"	"qc_h2o_mixing_ratio_composite"	"qc_h2o_mixing_ratio_Li7500_composite"	"F_CO2"	"HC_Burba"	"HC_Frank"	"F_CO2_HC_Burba"	"F_CO2_HC_Frank"	"NEE_orig"	"NEE_f"	"NEE_fqc"	"NEE_fall"	"NEE_fall_qc"	"NEE_fnum"	"NEE_fsd"	"NEE_fmeth"	"NEE_fwin"
"2005_12_09_2000_ECNM.DAT"	"2005-12-09"	"20:30"	343.854	0	18000	18000	-0.0318317	0	0.00169088	-23.5647	0	2.08892	6.21937	0	0.613179	0.129105	0	0.109832	0.137017	0	0.0135088	-3.57725	-0.271432	-0.00918668	-0.00597986	-98.8492	-0.636176	9.55933	375.022	376.058	0	1	61.5222	2.41358	2.41942	0	1	265.028	265.221	56206.7	0.737634	1006.36	0.039231	0.00887872	0.00110863	135.696	335.963	0.00150295	40.39	200.268	254.073	2.55297	-2.73668	0.112838	3.74429	9.12576e-14	-0.0103406	3.7443	6.49527	181.809	312.988	-9999	0.207735	0.316436	21.9571	0.137382	-3.78893	-0.152813	1	47.7635	21	45	95	184	415	1959	-0.031486	1.01098	-22.7515	1.02319	5.49184	1.1906	1.02627	1.1906	0.120989	1.1906	800000099	800000099	800000099	899999999	800000099	800000099	800000199	800100199	89999	89999	89	80	6	16	6	11	17	6	0.326584	0.254549	0.051739	0.493401	0.000750831	13.9399	-0.030649	0.00102627	0.120989	265.221	40.39	262.65	56206.7	0	1.457	151.7	264.8	-9999	0	0	-19.3	8.21271	322.193	325.761	279.202	10.953373662	11.0746787566077	70.2207	2.7548282817	2.76243832492395	0	0	0	0	0	0	0	0	0	0	0.129105	0.443042426868018	0.363919267068357	0.572147426868018	0.493024267068357	0.129105	0.129105	0	0.398324891818182	1	55	0.465518886779361	1	14
"2005_12_09_2030_ECNM.DAT"	"2005-12-09"	"21:00"	343.875	0	18000	18000	-0.0182344	0	0.00070919	-14.9068	0	0.665219	5.42363	0	0.242474	0.0245169	0	0.0360875	0.119319	0	0.0053344	-1.88908	-0.360825	0.0128472	-0.00793811	-46.7031	-0.277602	9.62407	375.318	376.285	0	1	57.2052	2.23088	2.23587	0	1	263.605	263.728	56224.5	0.742097	1006.24	0.0389978	0.00773189	0.00103084	125.464	298.973	0.00138909	41.965	173.509	253.162	2.83049	-2.07074	0.086194	3.50814	-5.15145e-15	-0.00485274	3.50814	4.82998	171.232	323.788	-9999	0.156753	0.123479	14.9161	0.202231	-2.74848	-0.127351	1	65.3868	29	63	136	269	631	3231	-0.0180105	1.01243	-14.2907	1.02605	4.61855	1.21431	0.583223	1.21431	0.101608	1.21431	800000099	800000099	800000099	899999999	800000099	800000099	800000199	800000199	89999	89999	89	80	7	4	0	6	17	6	0.129937	0.084399	0.0326207	0.140489	0.000223625	4.44396	-0.0191376	0.000583223	0.101608	263.728	41.965	260.817	56224.5	0	2.257	148	259.4	-9999	0	0	-48.2	8.26451	322.298	325.792	274.987	10.7238880286	10.8401364379756	65.8687	2.56873438886	2.57534977839912	0	0	0	0	0	0	0	0	0	0	0.0245169	0.476622397369301	0.373234350852195	0.501139297369301	0.397751250852195	0.0245169	0.0245169	0	0.158640848809524	1	42	0.177945565836943	1	14
"2005_12_09_2100_ECNM.DAT"	"2005-12-09"	"21:30"	343.896	0	18000	18000	-0.0118208	2	0.0056597	-24.8205	0	6.68946	5.89557	1	1.58909	0.175066	0	0.309389	0.12967	1	0.0349512	-0.330732	-0.0512429	-0.0394278	-0.00112706	-120.882	-0.711896	9.61517	374.412	375.346	0	1	56.6255	2.20498	2.20985	0	1	264.088	263.467	56252.7	0.743212	1006.23	0.0389397	0.00840263	0.00102039	124.069	292.893	0.00137295	42.36	168.823	253.033	0.928462	-0.758852	0.0210429	1.19924	-1.77504e-13	-0.012572	1.19931	4.59003	190.609	320.736	-9999	0.126115	1.89473	4.66697	0.64635	-4.21002	-0.263168	1	21.0606	9	20	43	83	192	936	-0.0116039	1.01869	-23.6784	1.03769	4.7872	1.29656	1.03177	1.29656	0.105292	1.29656	800000099	800000099	800000099	899999999	800000099	810100099	800100199	811100199	89999	89999	89	81	1	5	1	2	4	2	2.45427	1.31196	0.0232502	3.07711	0.00364832	46.3067	-0.0316624	0.00103177	0.105292	263.467	42.36	259.45	56252.7	0	3.85	147.8	254.7	-9999	0	0	-48.2	8.25103	321.293	324.751	273.444	10.6478273268	10.7624237565779	63.885	2.4876627345	2.49386663358919	0	0	0	1	0	0	0	0	0	0	0.175066	0.51058226488471	0.217326509576886	0.68564826488471	0.392392509576886	0.175066	0.175066	0	0.147699157954545	1	44	0.176164232043121	1	14
"2005_12_09_2130_ECNM.DAT"	"2005-12-09"	"22:00"	343.917	0	18000	18000	-0.00131639	2	0.00052285	-1.90475	0	0.651825	1.65169	1	0.339876	-0.00984099	0	0.0348737	0.0364743	1	0.00750549	5.32341	-1.31477	0.0493972	-0.0290341	-9.12981	-0.0371245	9.494	375.565	376.211	0.1	0	38.6054	1.52716	1.52949	0	1	267.899	267.735	56270.3	0.73178	1005.91	0.0395581	0.00236353	0.000695669	85.9566	407.532	0.000950652	21.092	321.575	248.868	1.58182	-1.42617	0.0626313	2.13073	-1.40912e-14	-0.00096164	2.13074	3.63597	177.115	317.935	-9999	0.0424133	0.308955	2.31356	1.30384	-1.15321	-0.0610094	1	346.145	153	352	808	1710	4436	-9999	-0.00127683	1.03099	-1.73331	1.06233	1.10644	1.50579	0.0453024	1.50579	0.0244336	1.50579	800000099	800000099	800000099	899999999	800000099	800100099	811110199	811110199	89999	89999	89	81	0	3	15	49	50	37	0.371424	0.242788	0.00369787	0.258276	0.000411428	14.9838	-0.00235471	4.53024e-05	0.0244336	267.735	21.092	259.117	56270.3	0	5.835	160.6	254.5	-9999	0	0	-57.9	8.13615	321.851	324.94	240.323	9.5067212663	9.59796645814084	43.3881	1.71635079861	1.71930172349617	0	2	2	2	0	0	0	0	0	0	-9999	0.416536572774259	0.246445677513256	-9999	-9999	-9999	0.8101914084	1	0.8101914084	1	50	0.682349128644023	1	14
"2005_12_09_2200_ECNM.DAT"	"2005-12-09"	"22:30"	343.937	0	18000	18000	0.0109207	1	0.00215984	-10.0369	1	4.79182	0.172528	2	0.459454	0.164938	1	0.266266	0.00380364	2	0.0101294	-2.20567	0.330267	-0.0026364	0.00728124	-26.871	-0.121362	9.5593	375.504	376.33	-0.1	0	43.1744	1.69595	1.69884	0	1	265.941	265.979	56294.9	0.736887	1005.98	0.0392815	0.000246476	0.000778002	95.4992	356.261	0.0010558	26.806	260.761	250.047	1.99209	-0.415351	0.0120241	2.03497	-6.99062e-14	-0.00281098	2.03497	4.38602	146.961	348.22	-9999	0.121737	0.426254	10.3854	0.290457	-58.1757	-0.111221	1	46.7559	21	45	99	196	465	2440	0.0107849	1.0126	-9.77842	1.02571	0.224413	1.21172	0.536536	1.21172	0.00494752	1.21172	800000099	800000099	800000099	899999999	810100099	811100099	800100199	800100199	89999	89999	89	81	14	7	14	1	3	1	0.367803	0.461351	0.0233543	2.59542	0.00396074	18.6285	-0.0131911	0.000536536	0.00494752	265.979	26.806	258.883	56294.9	0	2.439	162.2	253.8	-9999	0	0	-48.2	8.21056	322.523	325.732	250.78	9.85101457	9.94902253595899	55.8689	2.19461419535	2.19944112005391	0	0	2	2	0	0	0	0	0	0	-9999	0.453639715775089	0.259208696215917	-9999	-9999	-9999	0.518769140769231	1	0.518769140769231	1	65	0.560711593764088	1	14
"2005_12_09_2230_ECNM.DAT"	"2005-12-09"	"23:00"	343.958	0	18000	18000	0.0560838	1	0.00526056	75.0507	1	14.462	2.24833	2	1.06907	-0.840964	1	0.79275	0.0495839	2	0.0235769	0.435543	0.731081	0.0378924	0.016123	411.82	2.26491	9.57415	376.383	377.316	0	1	52.6556	2.07002	2.07432	0.1	0	265.927	266.326	56324	0.736203	1006.18	0.0393124	0.00321304	0.000948855	116.623	365.911	0.00128885	31.872	249.288	252.319	0.832735	1.02707	-0.00747797	1.32157	1.02564e-13	0.0430137	1.32227	5.0965	81.2442	50.9472	-9999	0.276007	1.40379	-16.1935	-0.186279	33.3806	0.36708	1	7.63542	3	6	11	17	29	75	0.0554744	1.01099	74.1514	1.01371	1.23167	1.0842	-4.15226	1.0842	0.027163	1.0842	800000099	800000099	800000099	899999999	800000099	800100099	800100199	801110199	89999	89999	89	81	0	6	2	2	4	1	0.578322	2.192	0.037266	3.34612	0.0055724	13.6864	0.100103	-0.00415226	0.027163	266.326	31.872	259.25	56324	0	3.904	160.5	254	-9999	0	0	-33.8	8.21856	323.092	326.509	266.249	10.4668871876	10.577601751852	62.9005	2.4727696162	2.47889936322701	0	0	1	2	0	0	0	0	0	0	-0.840964	0.453417964864317	0.20553116115731	-0.387546035135683	-0.63543283884269	-9999	0.615471949571429	1	0.615471949571429	1	70	0.650706122913694	1	14
"2005_12_09_2300_ECNM.DAT"	"2005-12-09"	"23:30"	343.979	0	18000	18000	-0.0112812	1	0.00103673	1.17698	2	3.7374	-3.50374	2	1.00631	-0.237313	2	0.275451	-0.077143	2	0.0221564	-2.21311	0.0936941	-0.00876932	0.0020629	52.0549	0.293021	9.63579	376.181	377.115	0.9	0	54.2406	2.11755	2.12204	0.9	0	264.279	264.575	56344.2	0.741327	1006.19	0.03904	-0.00499887	0.000977415	119.344	319.485	0.00131847	37.355	200.142	252.584	2.41796	-0.348938	0.0160839	2.44305	3.65581e-14	0.00540225	2.44306	3.81176	143.831	351.78	-9999	0.12336	0.530094	-92.2136	-0.0327121	-0.335921	0.012791	1	61.3251	27	51	93	154	278	808	-0.0111896	1.00818	0.989603	1.01311	-3.2118	1.09316	-0.243107	1.09316	-0.0707154	1.09316	800000099	800000099	800000099	899999999	800000099	810101099	810110199	811110199	89999	89999	89	81	1	0	7	0	0	4	0.348615	0.702281	0.00929128	4.8378	0.00746709	39.8193	0.00132669	-0.000243107	-0.0707154	264.575	37.355	258.55	56344.2	0	1.732	160.5	251	-9999	0	0	-31.3	8.27734	323.147	326.589	269.958	10.53916032	10.651417314715	63.4244	2.476088576	2.48223480925414	0	0	2	2	0	0	0	0	0	0	-9999	0.477963358859087	0.301409308386879	-9999	-9999	-9999	0.307778106862745	1	0.307778106862745	1	51	0.420679150045206	1	14
"2005_12_09_2330_ECNM.DAT"	"2005-12-10"	"00:00"	344	0	18000	18000	-0.00774762	1	0.000950416	-11.1889	1	2.50562	0.737016	1	0.249482	0.0470598	1	0.134478	0.0162089	1	0.00548676	-1.52288	0.253247	-0.017987	0.00556955	-85.4826	-0.510765	9.67243	375.769	376.745	0	1	57.7935	2.24525	2.2503	0	1	263.125	263.376	56363.9	0.744927	1006.25	0.0388495	0.00105034	0.00104144	126.585	290.799	0.00139804	43.53	164.214	253.265	2.36448	-1.56314	0.0593371	2.83506	-4.10631e-15	-0.00883776	2.83508	5.07178	168.863	326.514	-9999	0.101983	0.228345	5.48221	0.550234	-15.1814	-0.146366	1	109.676	48	109	245	506	1265	7466	-0.00759907	1.01955	-10.7301	1.04005	0.665735	1.3283	0.443541	1.3283	0.0146412	1.3283	800000099	800000099	800000099	899999999	800000099	800011099	800100199	801110199	89999	89999	89	80	1	3	10	1	2	2	0.231736	0.214275	0.0106773	2.05229	0.00325223	6.84257	-0.0143147	0.000443541	0.0146412	263.376	43.53	258.15	56363.9	0	2.336	157	249.1	-9999	0	0	-48.2	8.30598	322.683	326.19	276.735	10.7510163825	10.8678568899667	66.7354	2.5926369223	2.59937616090972	0	0	1	1	0	0	0	0	0	0	0.0470598	0.495697565747938	0.339838349580141	0.542757365747938	0.386898149580141	0.0470598	0.0470598	0	0.141605818125	1	48	0.170852149859204	1	14
"2005_12_10_0000_ECNM.DAT"	"2005-12-10"	"00:30"	344.021	0	18000	18000	-0.00515465	1	0.000557003	-6.53057	1	1.12724	-0.127924	2	0.103324	-0.0103512	1	0.0650703	-0.00280827	2	0.00226825	-2.47646	0.470095	0.01732	0.0103198	-104.759	-0.690685	9.75631	376.163	377.231	0	1	64.324	2.48007	2.48623	0	1	261.26	261.441	56375.9	0.750533	1006.36	0.0385558	-0.000181976	0.00115912	139.854	249.324	0.00154439	56.093	109.471	254.426	2.01272	-1.27382	0.0446083	2.38233	-3.67681e-14	-0.0107376	2.38236	3.90512	167.814	327.657	-9999	0.0828733	0.168578	5.04108	0.598384	51.0506	-0.104331	1	117.985	52	118	265	548	1375	8182	-0.005056	1.01951	-6.28626	1.03989	-0.0231412	1.32676	0.236185	1.32676	-0.000508012	1.32676	800000099	800000099	800000099	899999999	800000099	800000099	800100199	810100199	89999	89999	89	80	2	4	0	21	26	17	0.20784	0.118392	0.0109234	0.839043	0.00145306	1.18902	-0.00832279	0.000236185	-0.000508012	261.441	56.093	257.517	56375.9	0	2.523	156.8	246.5	-9999	0	0	-48.2	8.36596	322.556	326.193	289.146	11.1482553468	11.2739401099098	73.4589	2.83226665662	2.8403111752561	0	0	1	2	0	0	0	0	0	0	-0.0103512	0.543359909148237	0.333783334525356	0.533008709148237	0.323432134525356	-0.0103512	-0.0103512	0	0.0564300365714286	1	35	0.0923051172671113	1	14
"2005_12_10_0030_ECNM.DAT"	"2005-12-10"	"01:00"	344.042	0	18000	18000	-0.0133451	1	0.00131651	-15.9077	1	1.69946	0.752685	1	0.200211	0.0178322	1	0.0926789	0.0165315	1	0.00439731	0.662989	-0.0675298	-0.028924	-0.00148318	-213.276	-1.38941	9.72103	375.503	376.499	0	1	63.3287	2.44626	2.45226	0	1	262.213	261.96	56382.4	0.749142	1006.35	0.0386279	0.00107124	0.00114118	137.963	259.895	0.00152332	53.084	121.932	254.267	1.95862	-2.48129	0.0905861	3.16239	-5.22855e-14	-0.0219397	3.16246	4.80978	186.703	308.27	-9999	0.133469	0.242204	8.64563	0.348904	-21.1347	-0.158095	1	77.9314	34	77	169	344	837	4663	-0.0131392	1.01567	-15.3784	1.03245	0.776148	1.26663	0.627368	1.26663	0.0170468	1.26663	800000099	800000099	800000099	899999999	800000099	800000099	800100199	811100199	89999	89999	89	81	11	21	3	9	10	3	0.404183	0.0672505	0.0129737	1.16912	0.00182205	2.33277	-0.0203986	0.000627368	0.0170468	261.96	53.084	257.25	56382.4	0	3.327	158.5	246.1	-9999	0	0	-48.2	8.32649	321.635	325.216	285.073	11.0117713367	11.1343805897299	68.4349	2.64349647371	2.65050306922706	0	0	1	1	0	0	0	0	0	0	0.0178322	0.518268238331849	0.377902066095363	0.536100438331849	0.395734266095363	0.0178322	0.0178322	0	0.113998796829268	1	41	0.179522015778299	1	14
"2005_12_10_0100_ECNM.DAT"	"2005-12-10"	"01:30"	344.062	0	18000	18000	-0.00914481	0	0.000644395	-4.38494	1	1.3468	0.178367	0	0.138725	-0.852647	1	0.17598	0.00391895	0	0.00304798	0.4924	-0.116327	0.033172	-0.00255585	-246.654	-1.56537	9.72707	376.261	377.261	0.9	0	61.7321	2.38791	2.39363	0	1	262.175	262.346	56386.8	0.748115	1006.32	0.0386818	0.000253948	0.00111241	134.683	268.015	0.00148695	50.252	133.332	253.986	2.25673	-2.44027	0.0845093	3.32479	-1.5962e-15	-0.0253575	3.32489	5.0026	181.985	312.748	-9999	0.110561	0.160611	17.8293	0.169187	-24.5839	-0.0526813	1	92.1052	40	88	190	375	873	4409	-0.0090423	1.01134	-4.27577	1.02375	0.200904	1.19619	-0.533497	1.19619	0.00441413	1.19619	800000099	800000099	800000099	899999999	800000099	800000099	800100199	810100199	89999	89999	89	80	15	3	3	8	11	14	0.180408	0.124764	0.0160486	1.71959	0.00276235	3.70293	-0.00567952	-0.000533497	0.00441413	262.346	50.252	257.683	56386.8	0	2.743	158.5	246.5	-9999	0	0	-38.6	8.33378	322.366	325.928	282.497	10.9274924546	11.0482218151215	68.5579	2.65194297622	2.65899447794961	0	0	1	0	0	0	0	0	0	0	-0.852647	0.508612319508592	0.383101015280726	-0.344034680491408	-0.469545984719274	-9999	0.131911690227273	1	0.131911690227273	1	44	0.182527769908401	1	14
"2005_12_10_0130_ECNM.DAT"	"2005-12-10"	"02:00"	344.083	0	18000	18000	-0.0129032	0	0.000602958	-20.8267	0	1.13218	0.843223	1	0.120905	0.110531	0	0.060742	0.0185053	1	0.00265336	-1.58681	0.0375501	-0.0150771	0.000824069	-142.417	-0.911754	9.76481	375.918	376.947	0	1	62.5144	2.40663	2.41244	0	1	261.069	261.108	56389.8	0.751697	1006.32	0.0384972	0.00119914	0.00112651	135.746	242.746	0.00149862	55.921	107	254.078	2.38072	-2.36726	0.0915459	3.35856	-2.6088e-14	-0.0145847	3.35859	4.87802	179.918	315.142	-9999	0.131017	0.144114	6.24687	0.482882	-24.6989	-0.210143	1	94.4085	42	94	209	430	1064	6166	-0.0126578	1.01938	-19.9985	1.03983	0.861515	1.32506	0.855217	1.32506	0.0189067	1.32506	800000099	800000099	800000099	899999999	800000099	800100199	800100199	800100199	89999	89999	89	80	5	5	3	13	13	0	0.14463	0.123518	0.0200797	0.429592	0.000717677	0.845155	-0.0264374	0.000855217	0.0189067	261.108	55.921	257.317	56389.8	0	2.554	159.3	245.5	-9999	0	0	-38.6	8.37042	322.238	325.822	285.7	10.99865004	11.1209656492833	70.9245	2.7303946614	2.7378701273794	0	0	0	1	0	0	0	0	0	0	0.110531	0.532270228688719	0.401790133668594	0.642801228688719	0.512321133668594	0.110531	0.110531	0	0.0500959180645161	1	31	0.0911300686880011	1	14
